param1,param2,param3,var1
6.0,11.0,0.6,0.279277
8.0,11.0,0.6,0.22758
10.0,11.0,0.6,0.192346
12.0,11.0,0.6,0.166561
14.0,11.0,0.6,0.146759
16.0,11.0,0.6,0.131056
18.0,11.0,0.6,0.118351
20.0,11.0,0.6,0.107964
22.0,11.0,0.6,0.099452
24.0,11.0,0.6,0.092509
26.0,11.0,0.6,0.086909
28.0,11.0,0.6,0.082474
30.0,11.0,0.6,0.075831
32.0,11.0,0.6,0.072825
34.0,11.0,0.6,0.06998
35.0,11.0,0.6,0.06849
0.0,0.0,0.7,0.98
2.0,0.0,0.7,0.98
4.0,0.0,0.7,0.98
6.0,0.0,0.7,0.98
8.0,0.0,0.7,0.98
10.0,0.0,0.7,0.98
12.0,0.0,0.7,0.98
14.0,0.0,0.7,0.98
16.0,0.0,0.7,0.98
18.0,0.0,0.7,0.98
20.0,0.0,0.7,0.98
22.0,0.0,0.7,0.98
24.0,0.0,0.7,0.98
26.0,0.0,0.7,0.98
28.0,0.0,0.7,0.98
30.0,0.0,0.7,0.98
32.0,0.0,0.7,0.98
34.0,0.0,0.7,0.98
35.0,0.0,0.7,0.98
0.0,0.8,0.7,0.98
2.0,0.8,0.7,0.446042
4.0,0.8,0.7,0.335605
6.0,0.8,0.7,0.2856
8.0,0.8,0.7,0.254786
10.0,0.8,0.7,0.232319
12.0,0.8,0.7,0.2143
14.0,0.8,0.7,0.199118
16.0,0.8,0.7,0.186085
18.0,0.8,0.7,0.174929
20.0,0.8,0.7,0.165574
22.0,0.8,0.7,0.158034
24.0,0.8,0.7,0.152352
26.0,0.8,0.7,0.148564
28.0,0.8,0.7,0.14668
30.0,0.8,0.7,0.143619
32.0,0.8,0.7,0.144075
34.0,0.8,0.7,0.144234
35.0,0.8,0.7,0.143877
0.0,1.6,0.7,0.98
2.0,1.6,0.7,0.349568
4.0,1.6,0.7,0.24507
6.0,1.6,0.7,0.200484
8.0,1.6,0.7,0.174106
10.0,1.6,0.7,0.155525
12.0,1.6,0.7,0.141063
14.0,1.6,0.7,0.129189
16.0,1.6,0.7,0.119217
18.0,1.6,0.7,0.110831
20.0,1.6,0.7,0.103895
22.0,1.6,0.7,0.098349
24.0,1.6,0.7,0.094169
26.0,1.6,0.7,0.091332
28.0,1.6,0.7,0.089808
30.0,1.6,0.7,0.087494
32.0,1.6,0.7,0.087423
34.0,1.6,0.7,0.087131
35.0,1.6,0.7,0.086678
0.0,2.4,0.7,0.98
2.0,2.4,0.7,0.327094
4.0,2.4,0.7,0.220842
6.0,2.4,0.7,0.17609
8.0,2.4,0.7,0.150068
10.0,2.4,0.7,0.1321
12.0,2.4,0.7,0.118392
14.0,2.4,0.7,0.107335
16.0,2.4,0.7,0.098184
18.0,2.4,0.7,0.090574
20.0,2.4,0.7,0.084321
22.0,2.4,0.7,0.079327
24.0,2.4,0.7,0.075533
26.0,2.4,0.7,0.07289
28.0,2.4,0.7,0.071348
30.0,2.4,0.7,0.069077
32.0,2.4,0.7,0.068684
34.0,2.4,0.7,0.068117
35.0,2.4,0.7,0.067584
0.0,3.2,0.7,0.98
2.0,3.2,0.7,0.345498
4.0,3.2,0.7,0.228487
6.0,3.2,0.7,0.17843
8.0,3.2,0.7,0.1495
10.0,3.2,0.7,0.129832
12.0,3.2,0.7,0.115102
14.0,3.2,0.7,0.103429
16.0,3.2,0.7,0.093905
18.0,3.2,0.7,0.086062
20.0,3.2,0.7,0.079643
22.0,3.2,0.7,0.074498
24.0,3.2,0.7,0.070529
26.0,3.2,0.7,0.067659
28.0,3.2,0.7,0.065814
30.0,3.2,0.7,0.062485
32.0,3.2,0.7,0.061741
34.0,3.2,0.7,0.060871
35.0,3.2,0.7,0.060226
0.0,4.0,0.7,0.98
2.0,4.0,0.7,0.367635
4.0,4.0,0.7,0.241239
6.0,4.0,0.7,0.186099
8.0,4.0,0.7,0.154203
10.0,4.0,0.7,0.13268
12.0,4.0,0.7,0.116734
14.0,4.0,0.7,0.104237
16.0,4.0,0.7,0.094135
18.0,4.0,0.7,0.085867
20.0,4.0,0.7,0.079116
22.0,4.0,0.7,0.073686
24.0,4.0,0.7,0.069446
26.0,4.0,0.7,0.066296
28.0,4.0,0.7,0.064146
30.0,4.0,0.7,0.060042
32.0,4.0,0.7,0.058993
34.0,4.0,0.7,0.05786
35.0,4.0,0.7,0.057111
0.0,4.8,0.7,0.98
2.0,4.8,0.7,0.390024
4.0,4.8,0.7,0.25566
6.0,4.8,0.7,0.195838
8.0,4.8,0.7,0.161097
10.0,4.8,0.7,0.137731
12.0,4.8,0.7,0.120533
14.0,4.8,0.7,0.10715
16.0,4.8,0.7,0.096401
18.0,4.8,0.7,0.08764
20.0,4.8,0.7,0.080495
22.0,4.8,0.7,0.07473
24.0,4.8,0.7,0.070188
26.0,4.8,0.7,0.066746
28.0,4.8,0.7,0.064299
30.0,4.8,0.7,0.059577
32.0,4.8,0.7,0.058254
34.0,4.8,0.7,0.056882
35.0,4.8,0.7,0.056036
0.0,5.6,0.7,0.98
2.0,5.6,0.7,0.410414
4.0,5.6,0.7,0.269662
6.0,5.6,0.7,0.205788
8.0,5.6,0.7,0.168497
10.0,5.6,0.7,0.143437
12.0,5.6,0.7,0.12506
14.0,5.6,0.7,0.110827
16.0,5.6,0.7,0.099441
18.0,5.6,0.7,0.090187
20.0,5.6,0.7,0.082644
22.0,5.6,0.7,0.076543
24.0,5.6,0.7,0.071703
26.0,5.6,0.7,0.067982
28.0,5.6,0.7,0.065263
30.0,5.6,0.7,0.060043
32.0,5.6,0.7,0.058478
34.0,5.6,0.7,0.056896
35.0,5.6,0.7,0.055962
0.0,6.4,0.7,0.98
2.0,6.4,0.7,0.429523
4.0,6.4,0.7,0.283466
6.0,6.4,0.7,0.215961
8.0,6.4,0.7,0.176309
10.0,6.4,0.7,0.149645
12.0,6.4,0.7,0.130131
14.0,6.4,0.7,0.115062
16.0,6.4,0.7,0.10304
18.0,6.4,0.7,0.093288
20.0,6.4,0.7,0.085339
22.0,6.4,0.7,0.078898
24.0,6.4,0.7,0.073758
26.0,6.4,0.7,0.069763
